time,minor,rssi
15:30:01,132,-77
15:30:01,128,-78
15:30:01,126,-77
15:30:01,136,-67
15:30:01,135,-76
15:30:01,134,-71
15:30:01,132,-79
15:30:01,128,-78
15:30:01,138,-75
15:30:01,126,-77
15:30:01,136,-66
15:30:02,130,-77
15:30:02,124,-78
15:30:02,135,-80
15:30:02,134,-76
15:30:02,128,-77
15:30:02,126,-78
15:30:02,136,-68
15:30:02,130,-79
15:30:02,128,-79
15:30:02,137,-79
15:30:02,136,-64
15:30:02,140,-79
15:30:02,135,-79
15:30:02,128,-81
15:30:02,138,-76
15:30:02,136,-67
15:30:03,130,-78
15:30:03,134,-79
15:30:03,126,-76
15:30:03,136,-60
15:30:03,136,-52
15:30:04,136,-61
15:30:04,136,-70
15:30:04,136,-62
15:30:05,136,-66
15:30:06,134,-67
15:30:06,136,-67
15:30:06,134,-71
15:30:06,136,-71
15:30:06,134,-69
15:30:06,136,-68
15:30:07,128,-79
15:30:07,134,-71
15:30:07,132,-73
15:30:07,136,-73
15:30:08,134,-67
15:30:08,134,-67
15:30:08,133,-77
15:30:08,126,-80
15:30:08,134,-62
15:30:08,132,-75
15:30:09,134,-75
15:30:09,133,-75
15:30:09,132,-77
15:30:09,134,-61
15:30:09,128,-76
15:30:10,134,-67
15:30:10,132,-78
15:30:10,118,-86
15:30:10,120,-86
15:30:10,134,-66
15:30:10,118,-87
15:30:10,134,-67
15:30:10,132,-76
15:30:10,128,-79
15:30:10,136,-77
15:30:11,135,-80
15:30:11,132,-77
15:30:11,126,-77
15:30:11,136,-74
15:30:11,130,-78
15:30:11,134,-62
15:30:11,133,-79
15:30:11,132,-77
15:30:12,130,-74
15:30:12,134,-58
15:30:12,133,-77
15:30:12,132,-70
15:30:12,128,-80
15:30:12,126,-78
15:30:12,136,-77
15:30:12,120,-81
15:30:12,131,-74
15:30:12,124,-81
15:30:12,134,-61
15:30:12,128,-81
15:30:12,126,-79
15:30:12,130,-76
15:30:12,133,-77
15:30:12,122,-80
15:30:13,120,-79
15:30:13,130,-70
15:30:13,122,-82
15:30:13,126,-76
15:30:13,130,-71
15:30:13,124,-78
15:30:13,134,-70
15:30:13,132,-67
15:30:13,126,-77
15:30:14,130,-70
15:30:14,124,-79
15:30:14,134,-70
15:30:14,122,-81
15:30:14,132,-80
15:30:14,128,-79
15:30:14,126,-79
15:30:14,130,-71
15:30:14,124,-79
15:30:14,134,-78
15:30:14,122,-80
15:30:14,116,-84
15:30:14,118,-83
15:30:14,130,-75
15:30:14,134,-75
15:30:14,132,-60
15:30:14,126,-80
15:30:14,114,-86
15:30:14,118,-88
15:30:15,130,-74
15:30:15,124,-80
15:30:16,132,-56
15:30:17,132,-62
15:30:17,130,-69
15:30:18,130,-65
15:30:18,132,-70
15:30:18,130,-65
15:30:18,128,-73
15:30:19,130,-67
15:30:19,128,-73
15:30:19,130,-65
15:30:19,130,-67
15:30:19,124,-81
15:30:19,132,-79
15:30:19,128,-76
15:30:20,132,-74
15:30:20,128,-77
15:30:20,130,-59
15:30:20,128,-69
15:30:21,130,-67
15:30:21,130,-55
15:30:21,130,-55
15:30:21,128,-78
15:30:22,120,-80
15:30:22,130,-58
15:30:22,112,-84
15:30:22,128,-72
15:30:22,114,-87
15:30:23,120,-80
15:30:23,114,-86
15:30:23,130,-70
15:30:23,126,-74
15:30:23,120,-80
15:30:23,130,-70
15:30:23,128,-73
15:30:23,120,-82
15:30:23,130,-76
15:30:23,128,-63
15:30:23,126,-70
15:30:24,122,-78
15:30:24,128,-64
15:30:24,130,-73
15:30:24,132,-78
15:30:24,128,-69
15:30:24,126,-72
15:30:25,124,-79
15:30:25,122,-80
15:30:25,128,-68
15:30:25,126,-71
15:30:25,122,-79
15:30:25,128,-62
15:30:25,130,-72
15:30:25,128,-64
15:30:26,128,-56
15:30:26,126,-76
15:30:26,124,-81
15:30:26,122,-82
15:30:26,130,-76
15:30:26,128,-59
15:30:27,124,-77
15:30:27,122,-80
15:30:27,130,-75
15:30:27,128,-63
15:30:27,126,-70
15:30:27,104,-89
15:30:27,124,-76
15:30:27,122,-79
15:30:27,130,-76
15:30:27,128,-51
15:30:27,126,-73
15:30:27,124,-83
15:30:27,122,-77
15:30:27,128,-68
15:30:28,128,-68
15:30:28,126,-64
15:30:28,128,-68
15:30:28,126,-69
15:30:29,128,-70
15:30:29,126,-64
15:30:29,124,-76
15:30:29,126,-72
15:30:30,126,-67
15:30:30,124,-75
15:30:30,126,-69
15:30:30,125,-70
15:30:31,128,-72
15:30:31,126,-59
15:30:31,125,-73
15:30:31,126,-60
15:30:31,125,-74
15:30:32,126,-58
15:30:33,123,-80
15:30:33,120,-76
15:30:33,128,-79
15:30:33,125,-79
15:30:33,124,-69
15:30:33,122,-83
15:30:33,118,-78
15:30:33,126,-67
15:30:34,123,-71
15:30:34,122,-76
15:30:34,114,-82
15:30:34,122,-79
15:30:34,126,-73
15:30:35,124,-75
15:30:35,123,-78
15:30:35,124,-66
15:30:35,122,-76
15:30:35,126,-72
15:30:35,124,-68
15:30:35,122,-80
15:30:35,128,-78
15:30:35,125,-78
15:30:36,120,-80
15:30:36,124,-66
15:30:36,123,-79
15:30:36,122,-75
15:30:36,128,-78
15:30:36,124,-66
15:30:36,123,-79
15:30:36,122,-75
15:30:36,126,-77
15:30:37,120,-77
15:30:37,123,-70
15:30:37,122,-75
15:30:37,118,-81
15:30:37,128,-79
15:30:37,126,-78
15:30:37,122,-88
15:30:37,121,-88
15:30:37,114,-79
15:30:37,118,-80
15:30:37,128,-78
15:30:37,124,-58
15:30:37,121,-86
15:30:37,116,-77
15:30:37,114,-80
15:30:37,118,-79
15:30:37,112,-84
15:30:37,128,-80
15:30:38,120,-84
15:30:38,124,-59
15:30:38,123,-77
15:30:38,122,-68
15:30:38,118,-78
15:30:38,128,-79
15:30:38,124,-54
15:30:38,123,-77
15:30:38,122,-67
15:30:38,116,-77
15:30:38,114,-79
15:30:38,118,-77
15:30:39,120,-81
15:30:39,124,-57
15:30:39,123,-79
15:30:39,122,-76
15:30:39,116,-79
15:30:39,114,-79
15:30:39,124,-67
15:30:39,122,-71
15:30:39,116,-76
15:30:39,118,-77
15:30:39,124,-63
15:30:39,121,-76
15:30:39,116,-78
15:30:39,118,-78
15:30:40,124,-71
15:30:41,122,-73
15:30:41,122,-73
15:30:41,121,-71
15:30:42,122,-70
15:30:42,124,-73
15:30:42,122,-62
15:30:43,124,-72
15:30:43,122,-69
15:30:43,122,-61
15:30:43,121,-75
15:30:44,124,-73
15:30:44,120,-71
15:30:44,122,-69
15:30:44,122,-76
15:30:45,120,-76
15:30:45,122,-66
15:30:45,121,-74
15:30:45,122,-64
15:30:45,132,-88
15:30:46,120,-70
15:30:46,122,-58
15:30:46,121,-71
15:30:46,120,-72
15:30:46,122,-59
15:30:46,122,-65
15:30:46,119,-79
15:30:47,120,-76
15:30:47,122,-66
15:30:47,121,-74
15:30:47,118,-78
15:30:47,122,-71
15:30:47,117,-89
15:30:48,123,-79
15:30:48,122,-79
15:30:48,121,-78
15:30:48,122,-80
15:30:48,121,-70
15:30:48,119,-80
15:30:48,120,-79
15:30:48,123,-77
15:30:48,121,-67
15:30:48,119,-79
15:30:49,120,-75
15:30:49,123,-71
15:30:49,122,-78
15:30:49,121,-70
15:30:49,119,-79
15:30:49,123,-78
15:30:49,122,-77
15:30:49,121,-68
15:30:50,123,-75
15:30:50,121,-63
15:30:50,119,-80
15:30:50,120,-77
15:30:50,123,-73
15:30:50,121,-62
15:30:50,119,-76
15:30:50,123,-70
15:30:50,121,-62
15:30:50,119,-79
15:30:51,123,-71
15:30:51,121,-74
15:30:51,119,-81
15:30:51,127,-79
15:30:51,123,-67
15:30:51,122,-75
15:30:51,121,-64
15:30:51,117,-79
15:30:51,119,-78
15:30:51,127,-80
15:30:52,122,-75
15:30:52,121,-81
15:30:52,127,-78
15:30:52,129,-79
15:30:52,123,-74
15:30:52,121,-72
15:30:52,123,-71
15:30:52,121,-62
15:30:52,119,-72
15:30:53,123,-70
15:30:53,121,-67
15:30:53,123,-66
15:30:53,121,-71
15:30:54,123,-65
15:30:54,121,-71
15:30:54,123,-68
15:30:55,121,-76
15:30:55,123,-64
15:30:55,119,-80
15:30:56,123,-62
15:30:56,123,-65
15:30:56,124,-80
15:30:56,123,-66
15:30:56,121,-73
15:30:56,127,-81
15:30:57,123,-70
15:30:57,122,-78
15:30:57,123,-62
15:30:57,122,-81
15:30:58,124,-75
15:30:58,123,-61
15:30:58,121,-81
15:30:58,123,-67
15:30:59,123,-57
15:30:59,121,-77
15:30:59,121,-78
15:31:00,125,-73
15:31:00,124,-80
15:31:00,123,-61
15:31:00,125,-75
15:31:00,129,-77
15:31:00,123,-75
15:31:00,127,-73
15:31:00,125,-71
15:31:01,145,-89
15:31:01,127,-74
15:31:01,126,-76
15:31:01,125,-76
15:31:01,129,-76
15:31:01,123,-70
15:31:01,119,-85
15:31:01,127,-78
15:31:01,125,-80
15:31:01,129,-75
15:31:02,124,-79
15:31:02,123,-68
15:31:02,133,-78
15:31:02,128,-80
15:31:02,127,-77
15:31:02,125,-76
15:31:02,129,-77
15:31:02,123,-74
15:31:02,133,-78
15:31:02,127,-79
15:31:02,126,-78
15:31:02,125,-79
15:31:02,129,-75
15:31:02,123,-68
15:31:02,145,-87
15:31:02,121,-80
15:31:02,127,-77
15:31:02,125,-67
15:31:02,129,-77
15:31:03,121,-77
15:31:03,133,-79
15:31:03,127,-78
15:31:03,125,-70
15:31:03,124,-78
15:31:03,121,-81
15:31:03,127,-76
15:31:04,123,-73
15:31:04,145,-88
15:31:04,128,-78
15:31:04,127,-78
15:31:04,125,-65
15:31:04,123,-74
15:31:04,121,-79
15:31:04,127,-77
15:31:04,125,-75
15:31:04,125,-67
15:31:05,123,-75
15:31:05,126,-72
15:31:05,125,-74
15:31:05,126,-71
15:31:05,125,-63
15:31:06,125,-63
15:31:06,125,-60
15:31:06,123,-68
15:31:06,125,-72
15:31:07,125,-65
15:31:07,125,-63
15:31:08,125,-57
15:31:08,125,-62
15:31:08,127,-74
15:31:08,125,-61
15:31:09,127,-70
15:31:09,125,-68
15:31:09,129,-73
15:31:09,125,-65
15:31:09,129,-73
15:31:10,123,-78
15:31:10,128,-78
15:31:10,125,-71
15:31:10,127,-67
15:31:10,125,-76
15:31:10,129,-73
15:31:11,127,-70
15:31:11,125,-76
15:31:11,129,-74
15:31:11,127,-62
15:31:11,129,-73
15:31:12,125,-76
15:31:12,129,-76
15:31:12,127,-69
15:31:13,145,-86
15:31:13,143,-80
15:31:13,137,-80
15:31:13,127,-47
15:31:13,125,-73
15:31:13,147,-88
15:31:13,131,-77
15:31:13,133,-79
15:31:13,127,-51
15:31:13,125,-76
15:31:13,147,-86
15:31:13,129,-70
15:31:13,145,-85
15:31:13,143,-79
15:31:13,137,-78
15:31:13,131,-73
15:31:14,145,-83
15:31:14,131,-76
15:31:14,127,-67
15:31:14,125,-74
15:31:14,129,-65
15:31:14,123,-80
15:31:14,145,-80
15:31:14,143,-78
15:31:14,137,-79
15:31:14,131,-73
15:31:14,133,-81
15:31:14,127,-69
15:31:14,125,-80
15:31:14,147,-85
15:31:14,129,-65
15:31:15,145,-83
15:31:15,137,-77
15:31:15,131,-74
15:31:15,127,-71
15:31:15,147,-86
15:31:15,129,-69
15:31:15,145,-82
15:31:15,143,-79
15:31:15,139,-81
15:31:15,131,-77
15:31:15,127,-73
15:31:15,129,-65
15:31:15,145,-82
15:31:15,143,-81
15:31:15,137,-81
15:31:15,133,-80
15:31:15,127,-66
15:31:15,147,-86
15:31:15,129,-64
15:31:16,143,-78
15:31:16,139,-80
15:31:16,135,-78
15:31:16,125,-80
15:31:16,147,-86
15:31:16,129,-66
15:31:16,143,-79
15:31:16,137,-79
15:31:16,131,-70
15:31:16,127,-72
15:31:16,147,-84
15:31:16,129,-60
15:31:17,143,-81
15:31:17,137,-80
15:31:17,125,-79
15:31:17,129,-62
15:31:17,131,-71
15:31:18,129,-60
15:31:18,129,-59
15:31:19,129,-63
15:31:19,129,-61
15:31:19,129,-70
15:31:20,131,-68
15:31:20,131,-65
15:31:20,129,-69
15:31:21,131,-75
15:31:21,131,-71
15:31:21,129,-72
15:31:22,131,-65
15:31:22,145,-88
15:31:22,131,-70
15:31:23,133,-75
15:31:23,131,-66
15:31:23,131,-62
15:31:24,131,-52
15:31:24,131,-62
15:31:24,134,-77
15:31:25,131,-64
15:31:25,139,-79
15:31:25,131,-73
15:31:25,135,-77
15:31:25,143,-79
15:31:25,139,-79
15:31:25,131,-74
15:31:25,135,-78
15:31:25,134,-78
15:31:25,133,-71
15:31:26,143,-79
15:31:26,139,-77
15:31:26,131,-72
15:31:26,133,-64
15:31:26,127,-79
15:31:26,145,-80
15:31:26,143,-78
15:31:26,139,-79
15:31:26,131,-71
15:31:26,135,-81
15:31:26,133,-66
15:31:26,147,-79
15:31:26,129,-78
15:31:27,143,-77
15:31:27,139,-79
15:31:27,137,-79
15:31:27,131,-77
15:31:27,134,-79
15:31:27,133,-69
15:31:27,132,-79
15:31:27,147,-80
15:31:27,129,-78
15:31:27,137,-78
15:31:27,131,-80
15:31:27,153,-87
15:31:27,134,-79
15:31:27,133,-66
15:31:27,132,-81
15:31:27,129,-75
15:31:27,145,-80
15:31:27,143,-77
15:31:27,131,-71
15:31:27,135,-76
15:31:27,134,-76
15:31:27,133,-63
15:31:27,129,-79
15:31:28,143,-77
15:31:28,131,-75
15:31:28,135,-80
15:31:28,134,-78
15:31:28,133,-67
15:31:28,132,-77
15:31:28,145,-82
15:31:28,143,-77
15:31:28,139,-81
15:31:28,137,-77
15:31:28,135,-79
15:31:28,134,-77
15:31:28,133,-66
15:31:28,132,-78
15:31:28,147,-82
15:31:28,129,-77
15:31:29,137,-78
15:31:29,135,-80
15:31:29,134,-69
15:31:29,133,-73
15:31:29,147,-79
15:31:29,133,-60
15:31:29,133,-64
15:31:30,133,-64
15:31:30,134,-71
15:31:30,133,-62
15:31:31,133,-68
15:31:31,134,-73
15:31:31,133,-70
15:31:31,134,-69
15:31:32,134,-67
15:31:33,134,-69
15:31:33,134,-68
15:31:33,133,-75
15:31:34,134,-62
15:31:34,133,-79
15:31:34,132,-69
15:31:35,134,-62
15:31:35,134,-69
15:31:35,132,-76
15:31:36,134,-70
15:31:36,138,-77
15:31:36,134,-63
15:31:36,132,-71
15:31:36,136,-76
15:31:36,132,-75
15:31:37,136,-75
15:31:37,130,-74
15:31:37,134,-68
15:31:37,132,-66
15:31:37,131,-79
15:31:37,130,-73
15:31:37,134,-65
15:31:37,132,-76
15:31:38,130,-73
15:31:38,133,-76
15:31:38,132,-68
15:31:38,126,-80
15:31:38,136,-80
15:31:38,130,-74
15:31:38,132,-66
15:31:38,128,-81
15:31:38,126,-81
15:31:38,130,-68
15:31:38,134,-71
15:31:38,133,-78
15:31:38,132,-70
15:31:39,130,-69
15:31:39,132,-65
15:31:39,126,-81
15:31:39,120,-82
15:31:39,130,-74
15:31:39,134,-70
15:31:39,132,-65
15:31:39,126,-76
15:31:40,130,-71
15:31:40,132,-63
15:31:40,126,-76
15:31:40,130,-74
15:31:40,132,-72
15:31:40,120,-80
15:31:40,124,-77
15:31:40,131,-73
15:31:40,134,-76
15:31:40,132,-57
15:31:40,128,-78
15:31:41,124,-79
15:31:41,130,-74
15:31:41,134,-74
15:31:41,132,-58
15:31:41,132,-57
15:31:42,132,-60
15:31:42,132,-72
15:31:43,132,-71
15:31:43,130,-64
15:31:43,132,-69
15:31:44,130,-68
15:31:44,132,-74
15:31:44,128,-76
15:31:44,130,-70
15:31:44,130,-64
15:31:44,132,-69
15:31:44,128,-72
15:31:45,130,-64
15:31:45,128,-72
15:31:45,130,-63
15:31:45,128,-74
15:31:46,130,-67
15:31:46,128,-67
15:31:46,130,-70
15:31:46,132,-78
15:31:46,128,-69
15:31:46,120,-80
15:31:46,130,-66
15:31:46,128,-75
15:31:47,120,-80
15:31:47,130,-63
15:31:47,130,-55
15:31:47,132,-79
15:31:47,128,-69
15:31:48,120,-76
15:31:48,130,-71
15:31:48,128,-74
15:31:48,126,-76
15:31:48,130,-63
15:31:48,126,-74
15:31:48,128,-66
15:31:48,126,-72
15:31:49,120,-77
15:31:49,122,-80
15:31:49,130,-68
15:31:49,112,-85
15:31:49,128,-66
15:31:49,126,-71
15:31:49,120,-77
15:31:49,128,-69
15:31:49,126,-70
15:31:50,120,-80
15:31:50,130,-75
15:31:50,128,-65
15:31:50,126,-71
15:31:50,120,-80
15:31:50,130,-74
15:31:50,132,-79
15:31:50,128,-63
15:31:50,114,-86
15:31:50,112,-85
15:31:50,128,-66
15:31:50,126,-68
15:31:51,118,-80
15:31:51,130,-72
15:31:51,112,-82
15:31:51,128,-69
15:31:51,126,-74
15:31:51,124,-78
15:31:51,122,-78
15:31:51,114,-84
15:31:51,130,-75
15:31:51,132,-80
15:31:51,128,-62
15:31:51,126,-73
15:31:52,120,-79
15:31:52,124,-75
15:31:52,118,-81
15:31:52,130,-70
15:31:52,128,-61
15:31:52,126,-77
15:31:52,120,-78
15:31:52,124,-76
15:31:52,122,-78
15:31:52,130,-77
15:31:52,128,-59
15:31:52,126,-73
15:31:52,124,-76
15:31:52,122,-77
15:31:52,118,-81
15:31:52,130,-71
15:31:52,132,-80
15:31:52,128,-60
15:31:52,126,-72
15:31:52,125,-79
15:31:53,120,-77
15:31:53,124,-79
15:31:53,122,-79
15:31:53,128,-54
15:31:53,125,-77
15:31:53,120,-76
15:31:53,122,-79
15:31:53,128,-61
15:31:53,126,-66
15:31:54,128,-67
15:31:54,126,-66
15:31:54,124,-73
15:31:54,128,-69
15:31:54,126,-69
15:31:54,128,-72
15:31:54,126,-73
15:31:55,124,-73
15:31:55,128,-76
15:31:55,128,-73
15:31:56,126,-65
15:31:56,126,-63
15:31:56,125,-71
15:31:57,124,-73
15:31:57,124,-75
15:31:57,128,-75
15:31:57,126,-59
15:31:57,126,-61
15:31:57,125,-73
15:31:58,120,-81
15:31:58,124,-75
15:31:58,122,-79
15:31:58,126,-56
15:31:58,124,-75
15:31:58,118,-80
15:31:58,126,-61
15:31:59,124,-71
15:31:59,122,-79
15:31:59,114,-82
15:31:59,118,-79
15:31:59,126,-73
15:31:59,124,-80
15:31:59,123,-80
15:31:59,114,-85
15:31:59,118,-79
15:31:59,126,-68
15:31:59,114,-84
15:31:59,126,-71
15:32:00,124,-67
15:32:00,120,-76
15:32:00,124,-67
15:32:01,126,-74
15:32:01,120,-79
15:32:01,124,-72
15:32:01,120,-79
15:32:01,124,-67
15:32:01,122,-71
15:32:01,126,-76
15:32:02,120,-79
15:32:02,123,-80
15:32:02,122,-74
15:32:02,128,-80
15:32:02,126,-75
15:32:02,124,-65
15:32:02,123,-73
15:32:02,122,-68
15:32:02,114,-82
15:32:02,126,-75
15:32:03,124,-61
15:32:03,122,-70
15:32:03,118,-80
15:32:03,128,-78
15:32:03,126,-80
15:32:03,124,-60
15:32:03,116,-78
15:32:03,114,-83
15:32:03,112,-89
15:32:03,128,-81
15:32:03,120,-77
15:32:03,124,-58
15:32:03,123,-73
15:32:03,116,-86
15:32:03,114,-79
15:32:03,126,-76
15:32:04,120,-76
15:32:04,124,-61
15:32:04,123,-77
15:32:04,122,-78
15:32:04,116,-81
15:32:04,120,-77
15:32:04,124,-50
15:32:04,122,-71
15:32:04,128,-81
15:32:04,126,-81
15:32:05,124,-46
15:32:05,123,-77
15:32:05,122,-71
15:32:05,116,-81
15:32:05,114,-80
15:32:05,126,-81
15:32:05,120,-81
15:32:05,124,-68
15:32:05,123,-81
15:32:05,122,-69
15:32:05,121,-79
15:32:05,114,-80
15:32:05,126,-80
15:32:05,123,-79
15:32:05,122,-71
15:32:05,114,-81
15:32:05,118,-79
15:32:06,124,-55
15:32:07,124,-55
15:33:10,114,-80
15:33:10,118,-78
15:33:10,120,-71
15:33:10,124,-72
15:33:10,121,-77
15:33:11,118,-76
15:33:11,120,-71
15:33:11,122,-62
15:33:11,121,-79
15:33:11,114,-76
15:33:11,118,-77
15:33:11,120,-76
15:33:11,122,-67
15:33:12,116,-76
15:33:12,114,-78
15:33:12,118,-80
15:33:12,120,-70
15:33:12,124,-78
15:33:12,112,-79
15:33:12,122,-66
15:33:12,121,-76
15:33:12,116,-75
15:33:12,114,-75
15:33:12,119,-81
15:33:12,120,-70
15:33:12,124,-74
15:33:12,112,-81
15:33:12,122,-65
15:33:12,121,-83
15:33:12,116,-79
15:33:12,120,-73
15:33:12,123,-80
15:33:12,122,-63
15:33:12,121,-80
15:33:13,104,-81
15:33:13,120,-71
15:33:13,112,-81
15:33:13,122,-70
15:33:13,121,-79
15:33:13,132,-89
15:33:13,114,-77
15:33:13,118,-80
15:33:13,120,-70
15:33:13,123,-75
15:33:13,122,-65
15:33:14,118,-77
15:33:14,120,-71
15:33:14,124,-80
15:33:14,123,-79
15:33:14,122,-62
15:33:14,121,-79
15:33:14,114,-79
15:33:14,118,-79
15:33:14,112,-79
15:33:14,122,-60
15:33:14,116,-77
15:33:14,104,-81
15:33:14,114,-77
15:33:14,118,-73
15:33:14,120,-68
15:33:14,123,-78
15:33:15,120,-63
15:33:15,112,-81
15:33:15,122,-54
15:33:15,121,-81
15:33:15,110,-81
15:33:15,114,-76
15:33:15,124,-79
15:33:15,122,-52
15:33:15,121,-78
15:33:15,110,-82
15:33:15,104,-82
15:33:15,114,-78
15:33:16,122,-60
15:33:16,122,-60
15:33:16,121,-69
15:33:17,120,-69
15:33:17,120,-67
15:33:18,120,-64
15:33:18,121,-77
15:33:18,120,-63
15:33:19,123,-90
15:33:19,122,-75
15:33:20,120,-65
15:33:20,122,-75
15:33:20,119,-76
15:33:20,120,-66
15:33:20,112,-87
15:33:20,122,-78
15:33:20,120,-74
15:33:20,112,-83
15:33:20,114,-85
15:33:21,120,-71
15:33:21,122,-72
15:33:21,114,-78
15:33:21,118,-75
15:33:21,114,-80
15:33:22,120,-70
15:33:22,114,-79
15:33:22,119,-75
15:33:22,118,-77
15:33:22,120,-73
15:33:22,119,-79
15:33:22,118,-76
15:33:22,120,-52
15:33:22,114,-81
15:33:22,118,-77
15:33:23,120,-59
15:33:23,118,-75
15:33:23,104,-81
15:33:23,119,-81
15:33:23,118,-71
15:33:24,120,-72
15:33:24,117,-78
15:33:24,116,-74
15:33:24,104,-79
15:33:24,114,-77
15:33:24,118,-72
15:33:24,120,-62
15:33:24,112,-78
15:33:24,122,-79
15:33:24,116,-73
15:33:24,104,-79
15:33:24,118,-72
15:33:24,120,-70
15:33:24,112,-79
15:33:24,122,-80
15:33:24,116,-73
15:33:24,104,-79
15:33:24,118,-69
15:33:25,120,-77
15:33:25,112,-79
15:33:25,122,-79
15:33:25,117,-81
15:33:25,116,-73
15:33:25,104,-77
15:33:25,118,-71
15:33:25,120,-68
15:33:25,117,-81
15:33:25,106,-80
15:33:25,116,-70
15:33:25,104,-79
15:33:25,118,-68
15:33:26,120,-69
15:33:26,122,-82
15:33:26,110,-82
15:33:26,106,-80
15:33:26,116,-71
15:33:26,104,-79
15:33:26,114,-78
15:33:26,118,-72
15:33:26,120,-80
15:33:26,122,-77
15:33:26,110,-81
15:33:26,106,-81
15:33:26,116,-71
15:33:26,108,-82
15:33:26,118,-65
15:33:27,106,-78
15:33:27,116,-70
15:33:27,104,-81
15:33:27,114,-80
15:33:27,108,-82
15:33:27,118,-70
15:33:27,120,-75
15:33:27,112,-76
15:33:27,110,-81
15:33:27,106,-81
15:33:27,116,-71
15:33:27,104,-79
15:33:27,119,-78
15:33:27,118,-68
15:33:27,112,-79
15:33:27,122,-79
15:33:27,106,-78
15:33:27,116,-73
15:33:27,104,-81
15:33:27,114,-82
15:33:27,118,-58
15:33:28,118,-63
15:33:28,112,-79
15:33:28,118,-63
15:33:29,112,-80
15:33:29,116,-72
15:33:29,118,-61
15:33:29,112,-84
15:33:29,118,-55
15:33:29,116,-73
15:33:29,118,-47
15:33:30,116,-69
15:33:30,118,-60
15:33:30,118,-60
15:33:31,118,-63
15:33:31,116,-72
15:33:31,116,-66
15:33:31,118,-67
15:33:32,116,-71
15:33:32,114,-73
15:33:32,118,-68
15:33:32,112,-83
15:33:32,116,-70
15:33:32,114,-70
15:33:32,118,-71
15:33:33,112,-84
15:33:33,116,-67
15:33:33,114,-69
15:33:33,118,-77
15:33:33,112,-80
15:33:33,116,-61
15:33:33,114,-74
15:33:33,118,-76
15:33:34,112,-81
15:33:34,116,-64
15:33:34,114,-69
15:33:34,118,-70
15:33:34,116,-64
15:33:34,108,-80
15:33:35,110,-81
15:33:35,106,-77
15:33:35,116,-54
15:33:35,114,-75
15:33:35,118,-80
15:33:35,106,-79
15:33:35,114,-70
15:33:35,118,-77
15:33:35,112,-77
15:33:35,110,-79
15:33:35,116,-57
15:33:35,114,-71
15:33:35,118,-76
15:33:36,112,-74
15:33:36,106,-77
15:33:36,116,-56
15:33:36,104,-79
15:33:36,114,-70
15:33:36,116,-60
15:33:36,114,-69
15:33:36,118,-71
15:33:37,102,-88
15:33:37,106,-78
15:33:37,116,-63
15:33:37,114,-67
15:33:37,113,-86
15:33:37,112,-75
15:33:37,106,-78
15:33:37,116,-71
15:33:37,104,-79
15:33:37,114,-71
15:33:37,112,-73
15:33:37,106,-79
15:33:37,116,-65
15:33:37,104,-80
15:33:37,114,-68
15:33:38,113,-88
15:33:38,112,-74
15:33:38,110,-80
15:33:38,106,-77
15:33:38,104,-78
15:33:38,114,-67
15:33:38,104,-79
15:33:38,114,-64
15:33:39,112,-70
15:33:39,106,-74
15:33:39,104,-77
15:33:39,114,-69
15:33:39,118,-80
15:33:39,102,-82
15:33:39,112,-76
15:33:39,106,-75
15:33:39,116,-76
15:33:39,104,-79
15:33:39,114,-68
15:33:39,112,-72
15:33:39,106,-74
15:33:39,116,-73
15:33:39,104,-78
15:33:39,114,-66
15:33:39,118,-81
15:33:40,112,-71
15:33:40,114,-67
15:33:40,118,-80
15:33:40,112,-69
15:33:40,114,-73
15:33:41,116,-73
15:33:41,114,-88
15:33:41,112,-68
15:33:41,114,-67
15:33:42,113,-86
15:33:42,113,-87
15:33:43,114,-61
15:33:43,112,-74
15:33:43,114,-76
15:33:43,114,-61
15:33:44,113,-74
15:33:44,114,-57
15:33:44,112,-77
15:33:44,114,-55
15:33:45,102,-89
15:33:45,114,-50
15:33:45,112,-67
15:33:45,110,-73
15:33:45,114,-63
15:33:45,113,-79
15:33:45,112,-70
15:33:45,110,-73
15:33:45,114,-63
15:33:46,112,-74
15:33:46,114,-79
15:33:46,113,-82
15:33:46,112,-76
15:33:46,114,-63
15:33:46,108,-80
15:33:47,113,-81
15:33:47,112,-75
15:33:47,113,-82
15:33:47,112,-62
15:33:47,110,-76
15:33:47,114,-69
15:33:47,112,-77
15:33:47,110,-77
15:33:47,114,-74
15:33:48,112,-65
15:33:48,110,-74
15:33:48,108,-77
15:33:48,113,-82
15:33:48,112,-69
15:33:48,104,-80
15:33:48,114,-76
15:33:48,108,-79
15:33:49,112,-62
15:33:49,104,-81
15:33:49,114,-75
15:33:49,112,-60
15:33:49,104,-79
15:33:49,108,-79
15:33:49,112,-61
15:33:49,104,-80
15:33:49,114,-76
15:33:49,108,-74
15:33:50,112,-60
15:33:50,110,-72
15:33:50,106,-79
15:33:50,104,-79
15:33:50,114,-69
15:33:50,113,-81
15:33:50,112,-54
15:33:50,110,-71
15:33:50,114,-72
15:33:50,108,-76
15:33:51,113,-80
15:33:51,111,-75
15:33:51,110,-72
15:33:51,104,-78
15:33:51,114,-77
15:33:51,113,-79
15:33:51,112,-59
15:33:51,111,-72
15:33:51,110,-79
15:33:51,106,-79
15:33:51,104,-79
15:33:51,114,-78
15:33:51,108,-71
15:33:51,102,-78
15:33:51,112,-61
